order_id,customer_id,order_date,product_id,size,status,fulfillment
11493,1081,2023-02-09,173,S,Completed,True
11497,626,2023-02-09,280,S,Requested,False
11497,626,2023-02-09,294,S,Requested,False
11498,763,2023-02-10,236,S,Completed,True
11498,763,2023-02-10,108,,Requested,False
11499,12,2023-02-10,294,L,Requested,False
11501,911,2023-02-10,241,S,Requested,False
11501,911,2023-02-10,167,M,Requested,False
11502,107,2023-02-10,146,XS,Completed,True
11502,107,2023-02-10,95,XS,Completed,True
11502,107,2023-02-10,110,,Requested,False
11502,107,2023-02-10,194,M,Completed,True
11503,136,2023-02-11,188,XS,Completed,True
11503,136,2023-02-11,224,XL,Completed,True
11503,136,2023-02-11,331,XL,Completed,True
11504,496,2023-02-11,174,M,Requested,False
11504,496,2023-02-11,299,M,Requested,False
11505,88,2023-02-11,283,S,Requested,False
11505,88,2023-02-11,76,S,Requested,False
11505,88,2023-02-11,152,XL,Completed,True
11507,701,2023-02-12,44,M,Requested,False
11507,701,2023-02-12,313,,Requested,False
11507,701,2023-02-12,247,M,Completed,True
11508,1097,2023-02-12,159,XL,Completed,True
11508,1097,2023-02-12,108,,Requested,False
11511,294,2023-02-12,289,S,Completed,True
11513,906,2023-02-12,133,M,Requested,False
11513,906,2023-02-12,68,M,Requested,False
11513,906,2023-02-12,261,M,Requested,False
11513,906,2023-02-12,196,L,Completed,True
11514,967,2023-02-12,272,L,Requested,False
11514,967,2023-02-12,152,XS,Completed,True
11516,342,2023-02-13,301,,Requested,False
11517,532,2023-02-13,218,XL,Completed,True
11517,532,2023-02-13,290,XS,Completed,True
11518,1024,2023-02-13,73,L,Requested,False
11519,466,2023-02-13,301,,Requested,False
11519,466,2023-02-13,173,XS,Completed,True
11520,965,2023-02-13,41,M,Requested,False
11521,1013,2023-02-13,267,S,Requested,False
11521,1013,2023-02-13,168,S,Completed,True
11522,283,2023-02-13,293,L,Completed,True
11523,189,2023-02-14,224,S,Requested,False
11523,189,2023-02-14,312,,Requested,False
11524,192,2023-02-14,119,,Requested,False
11525,111,2023-02-14,148,S,Requested,False
11525,111,2023-02-14,311,,Requested,False
11526,949,2023-02-14,56,M,Requested,False
11526,949,2023-02-14,70,S,Completed,True
11526,949,2023-02-14,14,S,Completed,True
11528,83,2023-02-14,227,M,Completed,True
11529,176,2023-02-14,312,,Requested,False
11529,176,2023-02-14,56,M,Requested,False
11529,176,2023-02-14,287,XS,Requested,False
11530,606,2023-02-14,277,XS,Completed,True
11531,773,2023-02-15,63,XS,Requested,False
11531,773,2023-02-15,61,M,Completed,True
11533,5,2023-02-15,248,M,Requested,False
11533,5,2023-02-15,61,XL,Requested,False
11533,5,2023-02-15,351,,Requested,False
11535,967,2023-02-16,61,XL,Requested,False
11535,967,2023-02-16,287,S,Requested,False
11536,393,2023-02-16,150,M,Completed,True
11537,708,2023-02-16,343,M,Completed,True
11537,708,2023-02-16,225,M,Completed,True
11538,26,2023-02-17,322,,Completed,True
11538,26,2023-02-17,171,M,Requested,False
11539,432,2023-02-17,136,M,Completed,True
11540,832,2023-02-17,242,M,Requested,False
11540,832,2023-02-17,195,XS,Requested,False
11540,832,2023-02-17,172,M,Requested,False
11540,832,2023-02-17,154,S,Completed,True
11541,659,2023-02-17,140,XS,Completed,True
11541,659,2023-02-17,126,M,Completed,True
11541,659,2023-02-17,71,M,Requested,False
11541,659,2023-02-17,326,,Requested,False
11542,1033,2023-02-17,196,L,Completed,True
11542,1033,2023-02-17,248,XS,Completed,True
11542,1033,2023-02-17,167,XS,Completed,True
11543,863,2023-02-17,237,S,Returned,True
11543,863,2023-02-17,134,L,Completed,True
5793,515,2023-02-17,313,,Completed,True
5794,701,2023-02-17,313,,Completed,True
5795,863,2023-02-17,313,,Completed,True
11543,863,2023-02-17,313,,Requested,False
11543,863,2023-02-17,200,S,Completed,True
11544,46,2023-02-17,7,M,Requested,False
11547,526,2023-02-18,349,,Requested,False
11547,526,2023-02-18,171,L,Requested,False
11548,1024,2023-02-18,45,L,Requested,False
11549,913,2023-02-18,151,XS,Completed,True
11550,505,2023-02-18,351,,Requested,False
11550,505,2023-02-18,144,XS,Requested,False
11550,505,2023-02-18,132,M,Requested,False
11551,399,2023-02-18,20,M,Requested,False
11552,1146,2023-02-18,150,M,Requested,False
11552,1146,2023-02-18,301,,Requested,False
11555,203,2023-02-19,246,M,Requested,False
11555,203,2023-02-19,351,,Requested,False
11557,843,2023-02-19,311,,Requested,False
11557,843,2023-02-19,2,M,Requested,False
11559,104,2023-02-19,351,,Requested,False
11560,323,2023-02-19,315,,Requested,False
11561,647,2023-02-19,274,XL,Returned,True
11561,647,2023-02-19,88,S,Requested,False
11562,861,2023-02-19,173,M,Completed,True
11563,1032,2023-02-19,26,L,Completed,True
11563,1032,2023-02-19,174,S,Requested,False
11563,1032,2023-02-19,144,S,Completed,True
11565,495,2023-02-20,218,S,Requested,False
11565,495,2023-02-20,292,M,Completed,True
11567,526,2023-02-20,84,S,Requested,False
11568,466,2023-02-21,317,,Requested,False
11569,54,2023-02-21,4,S,Completed,True
11570,476,2023-02-21,307,,Requested,False
11570,476,2023-02-21,63,XL,Completed,True
11571,161,2023-02-21,140,S,Returned,True
11574,680,2023-02-21,128,S,Requested,False
11576,234,2023-02-21,319,,Requested,False
11577,1051,2023-02-21,28,XS,Requested,False
11577,1051,2023-02-21,188,L,Completed,True
11578,566,2023-02-21,260,M,Requested,False
11578,566,2023-02-21,67,M,Requested,False
11584,569,2023-02-22,301,,Requested,False
11585,397,2023-02-22,293,M,Completed,True
11587,818,2023-02-22,321,,Requested,False
11587,818,2023-02-22,223,M,Completed,True
11587,818,2023-02-22,291,M,Requested,False
11587,818,2023-02-22,243,S,Requested,False
11587,818,2023-02-22,26,M,Requested,False
11588,715,2023-02-22,144,S,Requested,False
11588,715,2023-02-22,270,S,Requested,False
11588,715,2023-02-22,90,S,Requested,False
11588,715,2023-02-22,53,XL,Completed,True
11588,715,2023-02-22,180,M,Completed,True
11589,333,2023-02-22,302,,Requested,False
11589,333,2023-02-22,338,M,Completed,True
11590,266,2023-02-23,63,S,Requested,False
11591,488,2023-02-23,169,M,Completed,True
11591,488,2023-02-23,22,L,Completed,True
11592,773,2023-02-23,46,M,Completed,True
11592,773,2023-02-23,109,,Requested,False
11595,307,2023-02-24,237,M,Completed,True
11597,921,2023-02-24,172,S,Requested,False
11598,1013,2023-02-24,260,L,Requested,False
11599,975,2023-02-25,189,S,Requested,False
11600,631,2023-02-25,41,XS,Completed,True
11600,631,2023-02-25,172,S,Requested,False
11600,631,2023-02-25,153,M,Requested,False
11600,631,2023-02-25,19,S,Requested,False
11601,838,2023-02-25,120,,Requested,False
11602,1090,2023-02-25,46,M,Completed,True
11602,1090,2023-02-25,130,M,Completed,True
11603,701,2023-02-25,144,L,Completed,True
11603,701,2023-02-25,136,S,Completed,True
11605,360,2023-02-25,234,L,Completed,True
11606,993,2023-02-25,21,XL,Completed,True
11608,569,2023-02-26,200,S,Completed,True
11609,162,2023-02-26,214,XL,Requested,False
11610,617,2023-02-27,317,,Requested,False
11610,617,2023-02-27,18,M,Requested,False
11610,617,2023-02-27,7,L,Requested,False
11612,414,2023-02-27,99,,Requested,False
11612,414,2023-02-27,120,,Requested,False
11613,902,2023-02-27,328,,Completed,True
11616,1149,2023-02-28,307,,Requested,False
11617,273,2023-02-28,236,S,Completed,True
11617,273,2023-02-28,200,S,Completed,True
11617,273,2023-02-28,233,M,Requested,False
11618,904,2023-02-28,210,S,Requested,False
11618,904,2023-02-28,19,M,Requested,False
11619,986,2023-02-28,124,S,Requested,False
11619,986,2023-02-28,126,S,Returned,True
11619,986,2023-02-28,120,,Requested,False
11619,986,2023-02-28,30,XL,Requested,False
11620,876,2023-02-28,269,L,Completed,True
11620,876,2023-02-28,124,L,Requested,False
11620,876,2023-02-28,159,S,Requested,False
11623,60,2023-03-01,299,L,Completed,True
11624,505,2023-03-01,20,XS,Requested,False
11624,505,2023-03-01,194,S,Completed,True
11624,505,2023-03-01,127,L,Completed,True
11624,505,2023-03-01,19,XL,Requested,False
11626,873,2023-03-01,312,,Requested,False
11628,969,2023-03-01,346,,Requested,False
11628,969,2023-03-01,249,XS,Requested,False
11633,1095,2023-03-02,310,,Requested,False
11634,606,2023-03-02,95,XS,Requested,False
11634,606,2023-03-02,153,L,Completed,True
11635,535,2023-03-02,330,M,Completed,True
11636,278,2023-03-02,76,S,Requested,False
11637,314,2023-03-02,220,XL,Completed,True
11638,889,2023-03-03,22,M,Requested,False
11639,843,2023-03-03,72,M,Requested,False
11639,843,2023-03-03,18,XS,Completed,True
11639,843,2023-03-03,284,L,Requested,False
11640,563,2023-03-03,247,M,Requested,False
11642,818,2023-03-03,307,,Requested,False
11643,448,2023-03-03,222,M,Requested,False
11643,448,2023-03-03,261,S,Requested,False
11643,448,2023-03-03,217,S,Requested,False
11644,517,2023-03-04,241,L,Requested,False
11644,517,2023-03-04,159,M,Requested,False
11645,219,2023-03-04,123,M,Requested,False
11645,219,2023-03-04,261,L,Requested,False
11645,219,2023-03-04,180,M,Completed,True
11646,657,2023-03-04,108,,Requested,False
11646,657,2023-03-04,300,L,Requested,False
11648,423,2023-03-04,249,M,Requested,False
11650,1095,2023-03-05,6,M,Requested,False
11650,1095,2023-03-05,213,XS,Completed,True
11651,31,2023-03-05,139,M,Requested,False
11651,31,2023-03-05,219,M,Completed,True
11651,31,2023-03-05,107,,Requested,False
11651,31,2023-03-05,317,,Requested,False
11651,31,2023-03-05,104,,Requested,False
11653,505,2023-03-05,286,M,Requested,False
11653,505,2023-03-05,274,M,Completed,True
11654,259,2023-03-05,280,L,Requested,False
11654,259,2023-03-05,31,L,Completed,True
11654,259,2023-03-05,313,,Completed,True
11654,259,2023-03-05,71,M,Requested,False
11656,893,2023-03-05,169,M,Completed,True
11656,893,2023-03-05,124,L,Requested,False
11656,893,2023-03-05,119,,Requested,False
11657,266,2023-03-06,13,M,Requested,False
11658,879,2023-03-06,136,S,Completed,True
11658,879,2023-03-06,20,M,Requested,False
11660,10,2023-03-06,197,L,Completed,True
11660,10,2023-03-06,308,,Completed,True
11660,10,2023-03-06,164,L,Completed,True
11661,406,2023-03-06,27,S,Completed,True
11661,406,2023-03-06,212,M,Requested,False
11661,406,2023-03-06,235,L,Requested,False
11662,639,2023-03-06,311,,Requested,False
11663,901,2023-03-06,284,XS,Requested,False
11663,901,2023-03-06,265,M,Completed,True
11663,901,2023-03-06,40,XS,Requested,False
11663,901,2023-03-06,257,S,Requested,False
11665,223,2023-03-07,12,M,Completed,True
11665,223,2023-03-07,269,S,Completed,True
11666,451,2023-03-07,275,XS,Completed,True
11666,451,2023-03-07,37,S,Completed,True
11670,47,2023-03-08,79,XL,Completed,True
11670,47,2023-03-08,272,XS,Requested,False
11671,23,2023-03-08,111,,Requested,False
11672,257,2023-03-08,200,S,Completed,True
11672,257,2023-03-08,177,S,Requested,False
11673,995,2023-03-08,243,L,Requested,False
11676,1081,2023-03-08,6,M,Requested,False
11677,1116,2023-03-08,197,M,Requested,False
11677,1116,2023-03-08,183,L,Completed,True
11677,1116,2023-03-08,171,S,Requested,False
11677,1116,2023-03-08,189,S,Requested,False
11677,1116,2023-03-08,124,M,Requested,False
11679,240,2023-03-08,191,XL,Requested,False
11679,240,2023-03-08,197,S,Requested,False
11681,663,2023-03-09,223,L,Completed,True
11681,663,2023-03-09,314,,Requested,False
11682,969,2023-03-09,252,L,Completed,True
11682,969,2023-03-09,268,S,Requested,False
11682,969,2023-03-09,75,S,Requested,False
11682,969,2023-03-09,206,M,Requested,False
11683,145,2023-03-09,79,S,Requested,False
11685,674,2023-03-09,149,M,Completed,True
11685,674,2023-03-09,145,S,Requested,False
11688,25,2023-03-09,278,S,Requested,False
11689,1068,2023-03-10,314,,Requested,False
11689,1068,2023-03-10,289,M,Returned,True
11690,403,2023-03-10,101,,Requested,False
11691,1033,2023-03-10,278,XS,Requested,False
11692,983,2023-03-10,172,L,Completed,True
11692,983,2023-03-10,90,S,Requested,False
11695,55,2023-03-10,84,S,Requested,False
11695,55,2023-03-10,239,S,Completed,True
11696,1043,2023-03-10,95,S,Requested,False
11696,1043,2023-03-10,255,L,Requested,False
11696,1043,2023-03-10,11,XL,Requested,False
11696,1043,2023-03-10,147,L,Completed,True
11696,1043,2023-03-10,352,,Completed,True
11697,84,2023-03-10,147,XL,Completed,True
11700,763,2023-03-11,283,S,Requested,False
11701,211,2023-03-11,283,S,Requested,False
11701,211,2023-03-11,239,M,Requested,False
11701,211,2023-03-11,201,XS,Completed,True
11701,211,2023-03-11,120,,Requested,False
5998,755,2023-03-13,147,M,Completed,True
5999,1043,2023-03-13,147,S,Completed,True
11704,1043,2023-03-13,147,S,Requested,False
11704,1043,2023-03-13,146,L,Completed,True
11705,976,2023-03-13,308,,Completed,True
11705,976,2023-03-13,29,S,Requested,False
11705,976,2023-03-13,1,M,Completed,True
11706,327,2023-03-13,234,M,Completed,True
11706,327,2023-03-13,307,,Requested,False
11706,327,2023-03-13,148,M,Completed,True
11707,295,2023-03-13,256,L,Completed,True
11709,749,2023-03-13,55,M,Completed,True
11709,749,2023-03-13,79,S,Requested,False
11710,541,2023-03-14,37,XL,Completed,True
11711,265,2023-03-14,85,XL,Completed,True
11712,183,2023-03-14,257,XL,Completed,True
11713,273,2023-03-14,177,M,Requested,False
11713,273,2023-03-14,294,M,Requested,False
11714,29,2023-03-15,336,M,Requested,False
11715,475,2023-03-15,150,S,Requested,False
11716,593,2023-03-15,30,XS,Completed,True
11716,593,2023-03-15,344,L,Requested,False
11722,61,2023-03-16,33,M,Requested,False
11722,61,2023-03-16,80,S,Completed,True
11722,61,2023-03-16,299,S,Completed,True
11722,61,2023-03-16,280,S,Requested,False
11723,559,2023-03-16,319,,Requested,False
11723,559,2023-03-16,215,XL,Requested,False
11723,559,2023-03-16,274,M,Completed,True
11723,559,2023-03-16,96,S,Completed,True
11724,572,2023-03-17,244,XL,Completed,True
11724,572,2023-03-17,56,S,Requested,False
11725,276,2023-03-18,119,,Requested,False
11726,465,2023-03-18,258,XL,Requested,False
11726,465,2023-03-18,2,M,Requested,False
11726,465,2023-03-18,317,,Requested,False
11728,608,2023-03-18,130,S,Completed,True
11728,608,2023-03-18,345,M,Requested,False
11728,608,2023-03-18,160,M,Completed,True
11729,23,2023-03-18,239,S,Requested,False
11729,23,2023-03-18,290,M,Completed,True
11730,484,2023-03-18,277,L,Completed,True
11730,484,2023-03-18,124,M,Requested,False
11730,484,2023-03-18,117,,Requested,False
11732,1077,2023-03-19,194,XS,Completed,True
11733,1041,2023-03-19,147,XL,Completed,True
11733,1041,2023-03-19,286,S,Requested,False
11734,311,2023-03-19,294,S,Requested,False
11734,311,2023-03-19,85,L,Completed,True
11734,311,2023-03-19,303,,Requested,False
11734,311,2023-03-19,148,XS,Requested,False
11735,161,2023-03-19,170,M,Completed,True
11736,161,2023-03-19,349,,Requested,False
11736,161,2023-03-19,146,S,Completed,True
11736,161,2023-03-19,167,XL,Completed,True
11737,427,2023-03-19,126,S,Completed,True
11738,513,2023-03-19,47,M,Completed,True
11739,34,2023-03-20,319,,Requested,False
11740,705,2023-03-20,24,M,Requested,False
11740,705,2023-03-20,56,L,Completed,True
11740,705,2023-03-20,287,L,Requested,False
11740,705,2023-03-20,93,M,Completed,True
11741,854,2023-03-20,235,S,Completed,True
11741,854,2023-03-20,151,L,Completed,True
11741,854,2023-03-20,161,M,Completed,True
11742,1001,2023-03-20,136,M,Completed,True
11746,255,2023-03-20,255,XL,Requested,False
11747,49,2023-03-20,41,M,Requested,False
11747,49,2023-03-20,119,,Requested,False
11748,1023,2023-03-20,307,,Requested,False
11748,1023,2023-03-20,106,,Requested,False
11748,1023,2023-03-20,242,S,Requested,False
11749,789,2023-03-21,110,,Requested,False
11750,267,2023-03-21,199,M,Completed,True
11753,77,2023-03-21,55,S,Completed,True
11753,77,2023-03-21,183,L,Returned,True
11754,909,2023-03-21,257,XS,Requested,False
11754,909,2023-03-21,12,S,Completed,True
11754,909,2023-03-21,201,M,Requested,False
11755,887,2023-03-21,250,M,Completed,True
11756,526,2023-03-21,294,M,Requested,False
11756,526,2023-03-21,160,XL,Requested,False
11758,467,2023-03-21,255,S,Requested,False
11761,945,2023-03-22,314,,Requested,False
11761,945,2023-03-22,246,XS,Completed,True
11763,467,2023-03-23,75,M,Requested,False
11765,886,2023-03-23,247,L,Completed,True
11766,1050,2023-03-23,117,,Requested,False
11766,1050,2023-03-23,138,S,Completed,True
11767,765,2023-03-23,246,L,Completed,True
11767,765,2023-03-23,220,S,Completed,True
11767,765,2023-03-23,145,XL,Requested,False
11767,765,2023-03-23,241,S,Requested,False
11767,765,2023-03-23,154,M,Requested,False
11770,761,2023-03-24,157,S,Requested,False
11771,528,2023-03-24,85,M,Completed,True
11774,28,2023-03-24,215,XL,Requested,False
11774,28,2023-03-24,98,S,Completed,True
11775,903,2023-03-25,109,,Requested,False
11775,903,2023-03-25,147,XL,Completed,True
11775,903,2023-03-25,290,M,Completed,True
11775,903,2023-03-25,123,L,Requested,False
11775,903,2023-03-25,303,,Requested,False
11779,313,2023-03-25,233,M,Requested,False
11780,251,2023-03-25,107,,Requested,False
11781,967,2023-03-25,153,M,Requested,False
11784,823,2023-03-26,11,L,Completed,True
11784,823,2023-03-26,199,L,Completed,True
11784,823,2023-03-26,150,L,Completed,True
11785,685,2023-03-26,250,S,Completed,True
11786,1120,2023-03-26,113,,Requested,False
11787,75,2023-03-26,86,L,Completed,True
11788,663,2023-03-26,196,XS,Completed,True
11788,663,2023-03-26,100,,Completed,True
11789,693,2023-03-27,316,,Completed,True
11789,693,2023-03-27,215,M,Completed,True
11789,693,2023-03-27,14,M,Requested,False
11789,693,2023-03-27,345,XS,Completed,True
11790,50,2023-03-27,140,L,Completed,True
11790,50,2023-03-27,258,M,Requested,False
11792,884,2023-03-27,321,,Requested,False
11793,208,2023-03-27,292,S,Completed,True
11794,479,2023-03-27,45,XL,Requested,False
11795,265,2023-03-27,12,L,Completed,True
11795,265,2023-03-27,200,L,Completed,True
11800,81,2023-03-28,154,M,Requested,False
11801,826,2023-03-28,67,M,Requested,False
11802,531,2023-03-28,274,S,Returned,True
11802,531,2023-03-28,130,M,Requested,False
11803,631,2023-03-28,310,,Requested,False
11804,803,2023-03-28,113,,Requested,False
11804,803,2023-03-28,119,,Requested,False
11805,457,2023-03-28,28,M,Requested,False
11805,457,2023-03-28,320,,Requested,False
11807,314,2023-03-29,203,M,Requested,False
11807,314,2023-03-29,248,L,Requested,False
11807,314,2023-03-29,222,L,Completed,True
11807,314,2023-03-29,154,M,Requested,False
11807,314,2023-03-29,236,S,Completed,True
11808,615,2023-03-29,274,S,Completed,True
11809,643,2023-03-29,349,,Requested,False
11809,643,2023-03-29,88,M,Requested,False
11810,955,2023-03-29,255,XS,Requested,False
11811,84,2023-03-29,248,M,Requested,False
11812,820,2023-03-30,224,L,Requested,False
11812,820,2023-03-30,235,XS,Completed,True
11814,91,2023-03-30,80,M,Completed,True
11814,91,2023-03-30,154,XS,Completed,True
11815,591,2023-03-30,346,,Requested,False
11816,283,2023-03-30,319,,Requested,False
11816,283,2023-03-30,87,S,Completed,True
11816,283,2023-03-30,313,,Completed,True
11816,283,2023-03-30,258,S,Requested,False
11818,1149,2023-03-30,2,S,Requested,False
11818,1149,2023-03-30,349,,Requested,False
11819,964,2023-03-30,249,L,Requested,False
11821,1112,2023-03-31,290,L,Completed,True
11823,947,2023-03-31,95,M,Requested,False
11823,947,2023-03-31,291,M,Requested,False
11823,947,2023-03-31,227,XS,Completed,True
11824,1081,2023-03-31,303,,Requested,False
11825,313,2023-03-31,50,M,Completed,True
11825,313,2023-03-31,311,,Requested,False
11829,746,2023-04-01,201,M,Requested,False
11830,1144,2023-04-02,243,L,Requested,False
11830,1144,2023-04-02,160,L,Completed,True
11832,1126,2023-04-02,9,S,Completed,True
11833,1128,2023-04-03,111,,Requested,False
11833,1128,2023-04-03,37,S,Completed,True
11833,1128,2023-04-03,47,M,Completed,True
11833,1128,2023-04-03,286,S,Requested,False
11834,732,2023-04-03,140,L,Completed,True
11835,379,2023-04-03,196,XL,Completed,True
11836,273,2023-04-03,151,XL,Requested,False
11837,689,2023-04-03,152,M,Completed,True
11838,665,2023-04-03,138,S,Completed,True
11839,102,2023-04-04,173,M,Returned,True
11839,102,2023-04-04,294,L,Requested,False
11841,261,2023-04-04,71,S,Requested,False
11842,84,2023-04-04,172,L,Completed,True
11842,84,2023-04-04,291,M,Requested,False
11843,798,2023-04-04,134,M,Completed,True
11845,458,2023-04-05,340,S,Completed,True
11846,241,2023-04-05,104,,Requested,False
11847,625,2023-04-05,117,,Requested,False
11847,625,2023-04-05,314,,Requested,False
11850,642,2023-04-06,123,S,Requested,False
6185,642,2023-04-06,144,S,Completed,True
11850,642,2023-04-06,144,S,Requested,False
11851,792,2023-04-06,321,,Requested,False
11851,792,2023-04-06,47,S,Completed,True
11852,959,2023-04-06,225,XL,Completed,True
11853,789,2023-04-06,349,,Requested,False
11854,1129,2023-04-06,154,L,Completed,True
11856,657,2023-04-06,94,M,Requested,False
11856,657,2023-04-06,61,S,Requested,False
11856,657,2023-04-06,136,S,Requested,False
11857,868,2023-04-07,205,L,Completed,True
11858,61,2023-04-07,217,XL,Completed,True
11858,61,2023-04-07,134,S,Completed,True
11861,1060,2023-04-07,213,M,Requested,False
11862,110,2023-04-07,331,XL,Requested,False
11862,110,2023-04-07,149,M,Returned,True
11862,110,2023-04-07,22,S,Requested,False
11863,325,2023-04-08,345,L,Completed,True
11863,325,2023-04-08,169,M,Completed,True
11864,946,2023-04-08,308,,Completed,True
11865,379,2023-04-08,31,L,Completed,True
11865,379,2023-04-08,243,L,Requested,False
11866,870,2023-04-08,137,XL,Completed,True
11866,870,2023-04-08,75,S,Requested,False
11866,870,2023-04-08,94,S,Requested,False
11866,870,2023-04-08,312,,Requested,False
11867,499,2023-04-08,283,XS,Completed,True
11867,499,2023-04-08,86,S,Requested,False
11867,499,2023-04-08,119,,Requested,False
11867,499,2023-04-08,202,M,Completed,True
6215,111,2023-04-08,148,S,Completed,True
6216,311,2023-04-08,148,XS,Completed,True
6217,430,2023-04-08,148,XL,Completed,True
11868,430,2023-04-08,148,XL,Requested,False
11868,430,2023-04-08,322,,Completed,True
11869,217,2023-04-09,173,M,Completed,True
11869,217,2023-04-09,261,S,Requested,False
11869,217,2023-04-09,23,L,Completed,True
11870,721,2023-04-09,98,L,Completed,True
11870,721,2023-04-09,63,XL,Requested,False
11872,35,2023-04-09,145,XL,Requested,False
11872,35,2023-04-09,29,L,Requested,False
11873,632,2023-04-09,286,L,Requested,False
11873,632,2023-04-09,60,L,Completed,True
11873,632,2023-04-09,149,L,Completed,True
11873,632,2023-04-09,124,S,Requested,False
11875,412,2023-04-09,302,,Requested,False
11876,609,2023-04-09,257,M,Requested,False
11876,609,2023-04-09,50,M,Completed,True
11876,609,2023-04-09,268,L,Requested,False
11876,609,2023-04-09,287,L,Requested,False
11877,149,2023-04-09,69,M,Requested,False
11879,255,2023-04-10,47,M,Returned,True
11880,1106,2023-04-10,328,,Completed,True
11880,1106,2023-04-10,261,S,Requested,False
11881,305,2023-04-10,21,M,Completed,True
11881,305,2023-04-10,307,,Requested,False
11883,83,2023-04-10,19,L,Completed,True
11883,83,2023-04-10,258,XS,Requested,False
11884,16,2023-04-10,268,L,Requested,False
11885,705,2023-04-10,113,,Requested,False
11885,705,2023-04-10,322,,Requested,False
11885,705,2023-04-10,246,XL,Requested,False
11885,705,2023-04-10,299,M,Requested,False
11886,136,2023-04-10,71,XL,Completed,True
11886,136,2023-04-10,272,XL,Requested,False
6251,951,2023-04-10,1,XS,Completed,True
6252,502,2023-04-10,1,XS,Completed,True
6253,698,2023-04-10,1,XS,Completed,True
11887,698,2023-04-10,1,XS,Requested,False
11888,1074,2023-04-11,171,S,Requested,False
11888,1074,2023-04-11,199,S,Completed,True
11888,1074,2023-04-11,275,M,Completed,True
11888,1074,2023-04-11,21,S,Completed,True
11889,1065,2023-04-11,14,S,Requested,False
11890,961,2023-04-11,283,S,Requested,False
11890,961,2023-04-11,249,M,Requested,False
11891,988,2023-04-11,86,S,Requested,False
11891,988,2023-04-11,187,M,Requested,False
11891,988,2023-04-11,189,XL,Completed,True
11891,988,2023-04-11,219,S,Completed,True
11891,988,2023-04-11,161,S,Completed,True
11892,1036,2023-04-12,175,M,Requested,False
11895,91,2023-04-12,233,M,Requested,False
11896,856,2023-04-12,139,L,Requested,False
11896,856,2023-04-12,328,,Requested,False
11897,634,2023-04-12,172,M,Requested,False
11898,1017,2023-04-13,33,XL,Requested,False
11899,396,2023-04-13,66,XS,Requested,False
11900,495,2023-04-13,170,S,Requested,False
11901,382,2023-04-13,71,M,Requested,False
11902,410,2023-04-13,45,S,Completed,True
11902,410,2023-04-13,261,L,Requested,False
11903,420,2023-04-13,113,,Requested,False
11903,420,2023-04-13,301,,Requested,False
11904,999,2023-04-14,247,L,Requested,False
11904,999,2023-04-14,28,XS,Requested,False
11906,1061,2023-04-14,18,M,Requested,False
11906,1061,2023-04-14,23,XL,Returned,True
11909,1123,2023-04-15,132,L,Completed,True
11909,1123,2023-04-15,136,S,Requested,False
11909,1123,2023-04-15,267,S,Requested,False
11910,691,2023-04-15,300,XL,Requested,False
11910,691,2023-04-15,172,S,Requested,False
11912,1102,2023-04-15,159,M,Requested,False
11912,1102,2023-04-15,239,M,Requested,False
11912,1102,2023-04-15,117,,Requested,False
11912,1102,2023-04-15,299,L,Requested,False
11913,942,2023-04-15,111,,Requested,False
11914,88,2023-04-15,196,S,Completed,True
11915,650,2023-04-15,293,L,Completed,True
11916,352,2023-04-15,289,M,Completed,True
11916,352,2023-04-15,14,M,Requested,False
11916,352,2023-04-15,70,L,Requested,False
11918,145,2023-04-16,203,L,Requested,False
11918,145,2023-04-16,217,M,Requested,False
11918,145,2023-04-16,283,M,Requested,False
11919,334,2023-04-16,144,L,Completed,True
11922,792,2023-04-16,320,,Requested,False
11924,427,2023-04-16,303,,Requested,False
11926,987,2023-04-17,24,M,Requested,False
11927,595,2023-04-17,1,M,Completed,True
11928,1074,2023-04-17,191,XS,Requested,False
11929,1052,2023-04-17,14,S,Requested,False
11929,1052,2023-04-17,147,M,Completed,True
11930,564,2023-04-18,44,XS,Completed,True
11931,111,2023-04-18,19,L,Requested,False
11931,111,2023-04-18,120,,Requested,False
11931,111,2023-04-18,233,M,Requested,False
11931,111,2023-04-18,18,S,Completed,True
11932,974,2023-04-18,157,S,Requested,False
11933,435,2023-04-18,69,XS,Completed,True
11934,1145,2023-04-18,98,M,Requested,False
11936,983,2023-04-19,115,,Requested,False
11937,415,2023-04-20,33,L,Completed,True
11937,415,2023-04-20,313,,Completed,True
11937,415,2023-04-20,267,S,Requested,False
11938,176,2023-04-20,255,S,Requested,False
11938,176,2023-04-20,280,XS,Requested,False
11939,514,2023-04-20,225,XS,Completed,True
11940,358,2023-04-20,46,M,Completed,True
11940,358,2023-04-20,37,M,Requested,False
11942,996,2023-04-20,64,S,Requested,False
11942,996,2023-04-20,180,S,Completed,True
11943,378,2023-04-20,50,L,Returned,True
11945,190,2023-04-21,70,XL,Requested,False
11945,190,2023-04-21,31,L,Completed,True
11945,190,2023-04-21,117,,Requested,False
11945,190,2023-04-21,101,,Requested,False
11946,951,2023-04-21,197,M,Requested,False
11946,951,2023-04-21,167,L,Completed,True
11946,951,2023-04-21,320,,Requested,False
11946,951,2023-04-21,309,,Completed,True
11946,951,2023-04-21,258,L,Requested,False
11948,1063,2023-04-21,138,M,Completed,True
11948,1063,2023-04-21,154,S,Completed,True
11949,141,2023-04-21,352,,Requested,False
11949,141,2023-04-21,197,M,Requested,False
